TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,category
TX001463,AC00266,11.3,12/1/2023 16:33,Credit,Louisville,D000528,10.191.172.154,M044,Online,55,Retired,41,1,1938.99,11/4/2024 8:09,Healthcare
TX001464,AC00193,95.5,5/22/2023 16:24,Debit,Omaha,D000362,177.116.108.246,M031,Online,57,Retired,17,1,4079.09,11/4/2024 8:08,Dining
TX001465,AC00132,130.93,2/8/2023 16:52,Credit,Houston,D000417,193.221.15.59,M061,Branch,28,Engineer,149,1,860.12,11/4/2024 8:11,Entertainment
TX001466,AC00241,272.97,4/17/2023 18:42,Debit,Boston,D000638,66.226.179.193,M033,Online,68,Retired,174,1,7811.31,11/4/2024 8:10,Grocery
TX001467,AC00015,73.35,3/13/2023 16:33,Debit,San Francisco,D000340,9.230.41.239,M093,Branch,24,Student,47,1,1181.84,11/4/2024 8:09,Entertainment
TX001468,AC00352,29.94,10/13/2023 16:22,Debit,San Francisco,D000266,3.77.114.6,M063,ATM,58,Doctor,243,1,10915.54,11/4/2024 8:12,Dining
TX001469,AC00396,307.24,11/2/2023 16:05,Debit,San Jose,D000584,17.87.7.140,M096,ATM,19,Student,136,2,1670.72,11/4/2024 8:09,Retail
TX001470,AC00174,50.52,10/16/2023 16:29,Debit,Boston,D000377,151.247.130.190,M029,Online,20,Student,140,1,1121.19,11/4/2024 8:09,Entertainment
TX001471,AC00024,820.46,4/3/2023 16:22,Credit,Fort Worth,D000185,89.21.156.229,M041,Online,53,Engineer,243,1,5621.86,11/4/2024 8:10,Grocery
TX001472,AC00250,153.07,4/3/2023 18:37,Debit,Detroit,D000503,92.214.76.157,M034,ATM,56,Engineer,116,1,8873.43,11/4/2024 8:12,Electronics
TX001473,AC00373,52.94,6/12/2023 17:36,Debit,Tucson,D000160,98.255.160.110,M052,Branch,41,Doctor,146,1,6990.92,11/4/2024 8:11,Healthcare
TX001474,AC00030,384.41,4/17/2023 16:53,Debit,Jacksonville,D000289,168.55.199.214,M093,ATM,60,Engineer,65,1,7831.56,11/4/2024 8:10,Entertainment
TX001475,AC00422,235.42,7/10/2023 18:34,Debit,Phoenix,D000424,105.87.212.115,M060,Branch,51,Retired,175,1,6173.23,11/4/2024 8:11,Healthcare
TX001476,AC00229,114.23,6/7/2023 17:35,Debit,Dallas,D000213,106.244.1.47,M089,ATM,56,Doctor,64,1,9523.72,11/4/2024 8:06,Grocery
TX001477,AC00002,12.62,5/5/2023 16:35,Debit,El Paso,D000475,93.160.83.196,M068,Branch,33,Doctor,61,1,6420.47,11/4/2024 8:09,Healthcare
TX001478,AC00227,997.37,12/22/2023 18:24,Debit,Fort Worth,D000629,32.71.250.58,M053,ATM,23,Student,145,1,1146.09,11/4/2024 8:07,Entertainment
TX001479,AC00393,373.52,9/25/2023 16:23,Debit,Colorado Springs,D000673,219.31.152.129,M026,ATM,35,Engineer,235,1,6430.41,11/4/2024 8:11,Electronics
TX001480,AC00042,336.05,4/24/2023 17:18,Debit,San Antonio,D000044,89.237.88.251,M019,Branch,28,Student,164,1,1635.05,11/4/2024 8:12,Travel
TX001481,AC00111,366.93,12/11/2023 18:43,Debit,Houston,D000697,45.182.28.148,M078,Online,66,Retired,33,1,6697.79,11/4/2024 8:11,Utilities
TX001482,AC00178,112.27,10/19/2023 17:34,Debit,Seattle,D000690,199.6.127.153,M007,Branch,58,Doctor,102,1,7369.89,11/4/2024 8:11,Dining
TX001483,AC00218,494.96,3/31/2023 16:34,Debit,Sacramento,D000320,45.182.28.148,M067,ATM,40,Engineer,132,1,6903.68,11/4/2024 8:08,Travel
TX001484,AC00198,561.58,6/23/2023 17:38,Debit,Sacramento,D000229,170.154.69.105,M022,Online,65,Doctor,23,1,11748.86,11/4/2024 8:06,Utilities
TX001485,AC00060,440.94,9/13/2023 18:38,Debit,San Antonio,D000133,189.20.224.220,M008,Online,42,Doctor,148,1,7303.23,11/4/2024 8:11,Retail
TX001486,AC00397,71.9,2/20/2023 16:28,Debit,Los Angeles,D000553,136.172.149.77,M013,Branch,29,Doctor,51,1,10619.35,11/4/2024 8:12,Entertainment
TX001487,AC00338,256.66,7/17/2023 17:08,Credit,Raleigh,D000377,101.223.82.253,M045,Online,54,Retired,137,1,1794.5,11/4/2024 8:06,Entertainment
TX001488,AC00101,166.55,7/13/2023 17:51,Credit,Houston,D000386,148.25.159.90,M065,Branch,59,Doctor,99,1,12970.21,11/4/2024 8:09,Grocery
TX001489,AC00384,276.26,2/13/2023 17:04,Debit,Louisville,D000307,97.106.5.76,M024,Branch,56,Doctor,143,1,120.89,11/4/2024 8:11,Retail
TX001490,AC00368,35.46,7/18/2023 16:38,Debit,Indianapolis,D000674,83.80.89.29,M073,ATM,67,Doctor,164,1,5692.31,11/4/2024 8:10,Grocery
TX001491,AC00233,38.14,4/7/2023 16:16,Debit,Portland,D000016,160.212.125.105,M072,Branch,50,Engineer,165,1,9879.87,11/4/2024 8:07,Retail
TX001492,AC00375,506.26,12/18/2023 18:26,Credit,Baltimore,D000670,200.136.146.93,M014,ATM,64,Retired,86,1,6266.65,11/4/2024 8:11,Utilities
TX001493,AC00277,736.32,4/12/2023 17:06,Debit,Indianapolis,D000503,64.15.0.66,M054,Online,31,Doctor,28,1,14268.95,11/4/2024 8:10,Utilities
TX001494,AC00202,389.43,11/27/2023 18:01,Credit,Austin,D000485,10.144.131.89,M005,ATM,52,Engineer,151,1,6449.83,11/4/2024 8:10,Entertainment
TX001495,AC00142,25.58,11/16/2023 16:33,Debit,Omaha,D000083,194.29.57.163,M048,ATM,60,Engineer,166,1,6741.41,11/4/2024 8:06,Retail
TX001496,AC00178,446.1,9/19/2023 17:45,Debit,Seattle,D000444,78.69.172.205,M068,ATM,25,Student,243,1,1008.44,11/4/2024 8:08,Healthcare
TX001497,AC00130,147.74,9/5/2023 16:52,Debit,Raleigh,D000064,12.246.170.239,M034,Branch,23,Student,15,1,1711.78,11/4/2024 8:12,Electronics
TX001498,AC00018,1228.81,2/20/2023 16:36,Debit,San Francisco,D000381,63.191.171.41,M034,ATM,26,Student,254,1,1821,11/4/2024 8:09,Electronics
TX001499,AC00293,46.23,5/29/2023 17:45,Debit,Fresno,D000350,34.86.220.205,M015,Online,77,Retired,282,1,5107.75,11/4/2024 8:09,Dining
TX001500,AC00449,265.37,5/26/2023 17:56,Debit,Washington,D000633,173.252.44.183,M013,Branch,33,Engineer,77,1,5229.95,11/4/2024 8:09,Entertainment
TX001501,AC00496,342.57,2/3/2023 17:10,Debit,Boston,D000345,64.15.0.66,M100,Online,20,Student,91,1,339.16,11/4/2024 8:09,Healthcare
TX001502,AC00370,417.26,2/27/2023 17:01,Credit,New York,D000183,17.36.132.202,M049,Online,32,Doctor,45,1,10442.48,11/4/2024 8:11,Grocery
TX001503,AC00341,33.63,11/3/2023 16:50,Debit,Columbus,D000556,141.241.241.128,M024,Online,63,Retired,76,1,4324.4,11/4/2024 8:10,Retail
TX001504,AC00400,64.58,12/4/2023 18:06,Debit,El Paso,D000647,21.190.11.223,M056,Branch,55,Retired,173,1,6292.29,11/4/2024 8:11,Retail
TX001505,AC00301,23.23,4/20/2023 16:34,Credit,Miami,D000573,156.96.135.18,M064,Branch,21,Student,122,1,269.01,11/4/2024 8:09,Retail
TX001506,AC00249,160.52,8/7/2023 16:15,Credit,Jacksonville,D000254,98.255.160.110,M034,ATM,78,Retired,112,1,5379.25,11/4/2024 8:07,Electronics
TX001507,AC00239,278.88,9/29/2023 16:53,Debit,Kansas City,D000350,184.185.209.72,M001,Branch,64,Doctor,179,2,1334.09,11/4/2024 8:09,Grocery
TX001508,AC00419,285.49,8/11/2023 18:42,Credit,Charlotte,D000498,41.82.55.163,M071,Branch,53,Doctor,109,1,6366.84,11/4/2024 8:12,Dining
TX001509,AC00435,71.87,1/16/2023 18:03,Debit,Nashville,D000039,110.247.153.70,M057,ATM,22,Student,258,1,1839.1,11/4/2024 8:12,Grocery
TX001510,AC00012,308.8,12/26/2023 16:08,Debit,Baltimore,D000256,65.164.3.100,M018,ATM,53,Retired,41,1,3966.54,11/4/2024 8:09,Electronics
TX001511,AC00438,135.35,7/28/2023 18:42,Debit,Houston,D000219,218.54.207.160,M098,Branch,33,Engineer,82,1,9983.36,11/4/2024 8:07,Electronics
TX001512,AC00345,288.43,5/8/2023 16:37,Debit,Phoenix,D000136,7.105.184.86,M075,Branch,66,Retired,72,1,4577.09,11/4/2024 8:09,Travel
TX001513,AC00026,147.46,10/12/2023 16:58,Credit,Albuquerque,D000380,78.69.172.205,M071,Online,65,Doctor,205,1,7458.03,11/4/2024 8:11,Dining
TX001514,AC00416,214.15,10/30/2023 17:07,Debit,Detroit,D000531,210.228.226.64,M064,Branch,32,Engineer,217,1,6397.29,11/4/2024 8:10,Retail
TX001515,AC00272,71.34,8/28/2023 16:00,Debit,Miami,D000256,188.225.207.71,M021,Online,49,Engineer,144,3,6345.03,11/4/2024 8:09,Entertainment
TX001516,AC00468,170.36,3/27/2023 16:56,Debit,Indianapolis,D000225,133.63.96.21,M091,ATM,30,Doctor,118,1,6034.73,11/4/2024 8:09,Travel
TX001517,AC00040,965.66,12/18/2023 17:22,Debit,Raleigh,D000244,81.102.230.41,M009,ATM,53,Engineer,32,1,765.81,11/4/2024 8:08,Grocery
TX001518,AC00302,736.53,5/10/2023 17:05,Debit,Philadelphia,D000548,219.193.239.152,M065,ATM,55,Engineer,120,1,9826.26,11/4/2024 8:09,Grocery
TX001519,AC00271,213.42,7/27/2023 17:30,Debit,Columbus,D000536,133.67.250.163,M052,ATM,45,Engineer,17,1,3736.38,11/4/2024 8:11,Healthcare
TX001520,AC00495,94.09,9/12/2023 16:32,Debit,Miami,D000429,116.237.223.50,M042,Branch,27,Student,203,1,646.85,11/4/2024 8:10,Electronics
TX001521,AC00246,91.23,5/15/2023 16:13,Debit,Boston,D000184,32.240.176.64,M003,ATM,72,Retired,86,1,6385.12,11/4/2024 8:08,Travel
TX001522,AC00139,263.92,7/26/2023 17:56,Credit,San Diego,D000568,32.240.176.64,M074,Branch,57,Retired,233,1,4161.71,11/4/2024 8:10,Electronics
TX001523,AC00298,77.5,5/23/2023 16:44,Credit,Fort Worth,D000333,198.166.198.233,M061,Online,51,Doctor,201,1,11079.77,11/4/2024 8:08,Entertainment
TX001524,AC00246,3.65,2/13/2023 17:48,Debit,Miami,D000115,21.28.32.1,M098,Online,69,Doctor,146,1,10017.11,11/4/2024 8:11,Electronics
TX001525,AC00323,43.88,11/13/2023 17:43,Credit,Seattle,D000349,139.23.212.102,M038,Online,26,Student,251,1,1644.09,11/4/2024 8:08,Utilities
TX001526,AC00310,591.98,4/28/2023 16:32,Debit,El Paso,D000560,7.146.35.122,M069,ATM,28,Student,132,1,387.65,11/4/2024 8:07,Entertainment
TX001527,AC00083,224.79,8/22/2023 16:34,Debit,Boston,D000208,3.11.254.2,M063,Online,18,Student,129,1,528.38,11/4/2024 8:10,Dining
TX001528,AC00222,64.3,9/4/2023 17:36,Debit,Louisville,D000084,219.98.242.240,M015,ATM,55,Retired,67,1,7530.3,11/4/2024 8:11,Dining
TX001529,AC00459,111.79,12/26/2023 17:40,Debit,Jacksonville,D000530,110.235.207.187,M056,Online,62,Doctor,49,1,10887.59,11/4/2024 8:11,Retail
TX001530,AC00091,927.16,3/20/2023 16:48,Debit,San Francisco,D000385,84.237.126.96,M013,ATM,59,Retired,153,1,7104.61,11/4/2024 8:10,Entertainment
TX001531,AC00122,613.7,2/22/2023 17:33,Credit,Fort Worth,D000670,86.83.61.143,M055,Branch,61,Retired,37,1,7307.11,11/4/2024 8:10,Dining
TX001532,AC00432,26.07,3/16/2023 17:00,Debit,Baltimore,D000552,194.174.252.1,M061,Branch,20,Student,19,3,349.98,11/4/2024 8:10,Entertainment
TX001533,AC00218,170.45,1/5/2023 16:56,Debit,San Francisco,D000560,50.202.8.53,M026,Branch,60,Engineer,199,1,2284.41,11/4/2024 8:09,Electronics
TX001534,AC00294,344.27,9/19/2023 17:23,Debit,San Antonio,D000172,214.125.131.88,M031,Branch,22,Student,123,1,1918.36,11/4/2024 8:09,Dining
TX001535,AC00407,872.72,4/24/2023 16:47,Debit,Washington,D000559,216.79.134.201,M033,Online,22,Student,288,1,503.01,11/4/2024 8:10,Grocery
TX001536,AC00480,292.95,2/16/2023 16:23,Debit,Memphis,D000456,221.169.49.152,M055,Branch,37,Engineer,56,1,1216.91,11/4/2024 8:11,Dining
TX001537,AC00367,28.44,8/31/2023 17:43,Debit,Fresno,D000176,200.164.13.160,M047,ATM,18,Student,243,1,1071.04,11/4/2024 8:09,Dining
TX001538,AC00324,209.02,3/3/2023 17:08,Debit,El Paso,D000599,97.4.209.133,M008,ATM,21,Student,74,1,187.9,11/4/2024 8:11,Retail
TX001539,AC00253,20.05,11/29/2023 17:43,Debit,Chicago,D000293,164.75.163.220,M018,ATM,72,Retired,171,1,7145.67,11/4/2024 8:08,Electronics
TX001540,AC00344,175.02,4/10/2023 16:23,Debit,Phoenix,D000609,105.6.30.244,M092,Online,28,Student,71,1,1493.88,11/4/2024 8:09,Healthcare
TX001541,AC00153,89.5,8/21/2023 16:22,Credit,Louisville,D000014,166.79.195.157,M020,Branch,41,Engineer,134,1,8658.95,11/4/2024 8:09,Healthcare
TX001542,AC00016,69.96,10/16/2023 17:43,Debit,Baltimore,D000397,184.146.10.88,M060,Branch,28,Student,31,1,164.12,11/4/2024 8:08,Healthcare
TX001543,AC00291,146.51,1/25/2023 17:12,Debit,Albuquerque,D000575,219.98.242.240,M097,ATM,53,Engineer,68,1,7089.9,11/4/2024 8:10,Grocery
TX001544,AC00362,376.78,8/14/2023 17:25,Credit,Nashville,D000602,81.248.235.147,M061,Online,21,Student,88,1,841.65,11/4/2024 8:07,Entertainment
TX001545,AC00202,148.54,12/22/2023 16:25,Credit,Columbus,D000156,145.179.219.57,M048,Branch,71,Retired,107,1,5677.05,11/4/2024 8:11,Retail
TX001546,AC00163,388.77,12/11/2023 16:57,Credit,Jacksonville,D000215,49.20.211.229,M065,Online,26,Student,30,1,1658.49,11/4/2024 8:11,Grocery
TX001547,AC00123,100.38,11/27/2023 17:51,Debit,Seattle,D000548,71.93.189.160,M060,Branch,63,Doctor,49,1,10171.68,11/4/2024 8:09,Healthcare
TX001548,AC00054,137.23,4/7/2023 16:50,Debit,Fresno,D000207,82.51.236.134,M084,Branch,64,Doctor,63,1,13847.99,11/4/2024 8:08,Healthcare
TX001549,AC00172,870.3,8/28/2023 17:56,Debit,San Jose,D000200,143.212.47.226,M003,ATM,51,Retired,229,1,3688.98,11/4/2024 8:08,Travel
TX001550,AC00176,458.94,7/18/2023 18:06,Debit,Detroit,D000074,151.247.130.190,M076,Branch,52,Engineer,180,1,5619.95,11/4/2024 8:08,Healthcare
TX001551,AC00093,327.35,9/25/2023 18:48,Credit,Memphis,D000531,19.111.192.175,M059,Branch,20,Student,175,1,342.08,11/4/2024 8:11,Travel
TX001552,AC00310,757.15,1/17/2023 16:53,Debit,Raleigh,D000463,200.13.225.150,M085,Online,53,Engineer,38,1,4702.86,11/4/2024 8:08,Entertainment
TX001553,AC00127,5.64,3/8/2023 16:57,Debit,Boston,D000691,77.208.193.198,M064,Online,59,Doctor,47,1,12703.24,11/4/2024 8:11,Retail
TX001554,AC00286,47.23,8/3/2023 18:18,Credit,Memphis,D000031,188.225.207.71,M034,Online,73,Retired,160,1,6659.81,11/4/2024 8:11,Electronics
TX001555,AC00497,239.41,11/1/2023 17:23,Credit,Baltimore,D000693,145.246.171.225,M064,Online,42,Doctor,248,1,7860.65,11/4/2024 8:07,Retail
TX001556,AC00475,7.48,7/3/2023 16:46,Debit,San Antonio,D000596,27.93.195.98,M025,ATM,55,Engineer,29,1,1275.2,11/4/2024 8:12,Grocery
TX001557,AC00470,170.97,5/1/2023 17:04,Debit,Nashville,D000259,187.52.200.18,M044,Branch,26,Student,292,1,1265.27,11/4/2024 8:07,Healthcare
TX001558,AC00245,262.43,6/13/2023 17:26,Credit,San Diego,D000365,172.184.35.29,M046,Online,37,Doctor,274,5,12841.01,11/4/2024 8:07,Utilities
TX001559,AC00480,659.15,1/31/2023 16:02,Debit,Boston,D000202,78.69.172.205,M014,ATM,22,Student,204,1,1241.59,11/4/2024 8:06,Utilities
TX001560,AC00011,31.53,12/20/2023 17:15,Debit,Kansas City,D000328,37.143.57.20,M095,Online,25,Student,283,1,874.93,11/4/2024 8:06,Dining
TX001561,AC00362,111.66,6/7/2023 18:18,Credit,Washington,D000384,62.251.170.72,M068,Online,48,Engineer,140,1,5716.72,11/4/2024 8:07,Healthcare
TX001562,AC00015,250.01,11/6/2023 16:28,Debit,Kansas City,D000191,157.47.114.20,M057,ATM,62,Retired,88,1,1541.48,11/4/2024 8:12,Grocery
TX001563,AC00112,554.15,4/18/2023 17:17,Debit,Raleigh,D000087,151.247.130.190,M066,ATM,49,Doctor,108,1,14817.22,11/4/2024 8:12,Electronics
TX001564,AC00057,598.66,1/10/2023 16:51,Credit,Charlotte,D000316,52.50.209.49,M032,Branch,32,Engineer,222,1,2587.11,11/4/2024 8:11,Retail
TX001565,AC00393,28.38,5/18/2023 16:24,Debit,Sacramento,D000700,149.84.108.18,M083,Branch,55,Doctor,98,1,173.7,11/4/2024 8:08,Travel
TX001566,AC00233,16.8,11/27/2023 17:01,Debit,San Diego,D000426,86.220.59.252,M021,ATM,49,Doctor,94,1,11847.07,11/4/2024 8:09,Entertainment
TX001567,AC00466,896.79,11/6/2023 16:35,Debit,Dallas,D000582,138.87.180.254,M087,Online,33,Doctor,168,1,11146.74,11/4/2024 8:06,Dining
TX001568,AC00453,159,3/6/2023 18:04,Debit,Las Vegas,D000545,77.92.193.22,M059,ATM,49,Engineer,38,1,369.79,11/4/2024 8:08,Travel
TX001569,AC00203,56.31,9/27/2023 17:54,Credit,Houston,D000038,18.72.115.111,M042,Online,75,Retired,195,1,6396.08,11/4/2024 8:08,Electronics
TX001570,AC00228,203.99,1/20/2023 16:34,Debit,Philadelphia,D000007,213.15.9.253,M073,Online,52,Retired,215,1,4840.31,11/4/2024 8:09,Grocery
TX001571,AC00131,50.99,10/31/2023 16:45,Debit,Detroit,D000217,147.119.62.178,M003,Branch,29,Doctor,76,1,1334.6,11/4/2024 8:10,Travel
TX001572,AC00247,101.28,8/23/2023 18:19,Credit,Chicago,D000506,81.222.37.186,M023,Online,32,Engineer,75,1,2774.35,11/4/2024 8:06,Dining
TX001573,AC00425,299.92,10/9/2023 18:41,Debit,Denver,D000197,201.113.165.203,M007,ATM,27,Student,122,1,1368,11/4/2024 8:08,Dining
TX001574,AC00123,77.54,2/1/2023 17:12,Debit,Phoenix,D000352,79.47.176.19,M095,Online,67,Retired,73,1,4536.38,11/4/2024 8:10,Dining
TX001575,AC00139,18.35,9/18/2023 16:40,Debit,Nashville,D000685,83.80.89.29,M035,Branch,21,Student,78,1,1293.39,11/4/2024 8:10,Travel
TX001576,AC00379,732.53,5/22/2023 16:54,Credit,San Jose,D000677,220.179.173.114,M066,ATM,26,Student,116,1,441.54,11/4/2024 8:12,Electronics
TX001577,AC00059,65.11,9/7/2023 16:47,Debit,Nashville,D000204,223.32.70.156,M026,ATM,34,Engineer,150,1,8485.14,11/4/2024 8:08,Electronics
TX001578,AC00233,67.07,6/5/2023 16:24,Credit,Los Angeles,D000038,89.237.88.251,M048,ATM,24,Student,56,1,999.62,11/4/2024 8:10,Retail
TX001579,AC00007,137.48,11/27/2023 17:34,Debit,Seattle,D000206,66.255.7.16,M058,Branch,55,Doctor,47,1,14273.42,11/4/2024 8:08,Electronics
TX001580,AC00028,398.36,6/27/2023 16:52,Debit,Columbus,D000022,80.58.55.129,M006,ATM,22,Student,56,1,1863.7,11/4/2024 8:09,Utilities
TX001581,AC00428,469.46,11/8/2023 18:24,Debit,New York,D000465,137.33.78.168,M068,ATM,20,Student,149,1,8640.56,11/4/2024 8:09,Healthcare
TX001582,AC00242,37.58,4/17/2023 18:22,Debit,Indianapolis,D000047,5.252.94.135,M051,ATM,57,Doctor,182,1,259.44,11/4/2024 8:12,Travel
TX001583,AC00447,160.24,8/8/2023 17:06,Debit,Washington,D000378,98.39.212.221,M019,ATM,31,Engineer,15,1,5526.97,11/4/2024 8:09,Travel
TX001584,AC00081,315.39,5/26/2023 16:52,Credit,New York,D000066,60.89.202.192,M008,Branch,23,Student,93,1,929.6,11/4/2024 8:08,Retail
TX001585,AC00358,434.17,1/5/2023 16:40,Debit,Atlanta,D000238,161.161.26.115,M010,ATM,21,Student,148,5,5335.44,11/4/2024 8:09,Electronics
TX001586,AC00254,165.91,3/15/2023 17:40,Debit,Jacksonville,D000574,1.198.76.182,M084,ATM,26,Student,84,1,587.12,11/4/2024 8:09,Healthcare
TX001587,AC00241,211.36,9/14/2023 17:08,Debit,San Francisco,D000039,223.189.165.37,M020,Branch,47,Engineer,194,1,4760.34,11/4/2024 8:11,Healthcare
TX001588,AC00140,241.45,7/24/2023 16:02,Debit,Portland,D000435,133.63.96.21,M026,Online,26,Student,158,1,1594.04,11/4/2024 8:08,Electronics
TX001589,AC00132,23.24,4/13/2023 16:41,Debit,Indianapolis,D000569,184.185.209.72,M054,Branch,68,Doctor,129,1,13777.79,11/4/2024 8:10,Utilities
TX001590,AC00035,70.88,12/4/2023 16:18,Credit,Omaha,D000315,169.67.220.37,M087,Branch,74,Retired,176,1,1794.65,11/4/2024 8:06,Dining
TX001591,AC00172,1143.67,10/30/2023 16:18,Debit,Atlanta,D000056,184.4.253.143,M048,Online,66,Retired,111,1,7677.76,11/4/2024 8:10,Retail
TX001592,AC00016,314.52,3/20/2023 17:21,Debit,Memphis,D000361,146.69.70.214,M057,ATM,80,Retired,229,1,7071.32,11/4/2024 8:06,Grocery
TX001593,AC00382,181.81,5/29/2023 16:09,Credit,Austin,D000409,148.181.195.227,M026,Online,78,Retired,122,1,7525.73,11/4/2024 8:09,Electronics
TX001594,AC00413,854.64,11/7/2023 18:57,Debit,Fort Worth,D000445,174.61.77.54,M038,Branch,56,Retired,118,1,2989.25,11/4/2024 8:08,Utilities
TX001595,AC00297,261.19,1/12/2023 17:12,Debit,Oklahoma City,D000608,88.55.149.101,M078,ATM,64,Retired,52,1,7620.6,11/4/2024 8:09,Utilities
TX001596,AC00207,220.68,10/9/2023 18:23,Credit,Raleigh,D000311,194.29.57.163,M050,Online,71,Retired,217,1,5549.2,11/4/2024 8:07,Electronics
TX001597,AC00411,11.86,9/5/2023 16:43,Debit,Sacramento,D000165,148.112.151.27,M054,Branch,31,Engineer,129,1,6782.61,11/4/2024 8:08,Utilities
TX001598,AC00105,122.65,8/17/2023 16:26,Debit,Columbus,D000253,119.199.76.61,M039,Online,28,Student,41,1,1968.51,11/4/2024 8:06,Dining
TX001599,AC00002,395.16,7/24/2023 16:14,Debit,Milwaukee,D000269,165.38.56.205,M059,Online,56,Retired,17,1,5340.73,11/4/2024 8:11,Travel
TX001600,AC00410,704.69,7/18/2023 17:22,Debit,Las Vegas,D000451,50.202.8.53,M089,Online,51,Retired,150,1,3267.84,11/4/2024 8:10,Grocery
TX001601,AC00492,369.89,10/18/2023 16:44,Debit,San Antonio,D000042,186.54.68.246,M083,ATM,69,Retired,69,1,6941.47,11/4/2024 8:11,Travel
TX001602,AC00095,10.92,10/20/2023 17:48,Debit,Jacksonville,D000383,88.55.149.101,M090,ATM,67,Retired,268,1,7567.2,11/4/2024 8:08,Electronics
TX001603,AC00058,199.14,8/2/2023 17:32,Debit,Seattle,D000073,187.199.178.27,M005,Branch,31,Engineer,36,1,7001.25,11/4/2024 8:10,Entertainment
TX001604,AC00405,109.43,1/11/2023 18:07,Debit,Denver,D000670,33.212.169.157,M054,ATM,70,Retired,140,1,1983.65,11/4/2024 8:09,Utilities
TX001605,AC00258,304.15,11/28/2023 16:09,Debit,Atlanta,D000012,214.67.148.245,M010,Branch,20,Student,40,1,686.91,11/4/2024 8:10,Electronics
TX001606,AC00257,620.54,3/27/2023 16:26,Credit,Omaha,D000078,161.168.126.136,M009,Branch,28,Student,98,1,213.36,11/4/2024 8:07,Grocery
TX001607,AC00317,757.79,1/2/2023 16:30,Debit,Charlotte,D000032,49.174.157.140,M034,Online,22,Student,117,1,1443.02,11/4/2024 8:08,Electronics
TX001608,AC00409,122.81,10/24/2023 16:12,Debit,San Jose,D000419,136.162.111.135,M010,Branch,52,Doctor,12,1,8450.84,11/4/2024 8:09,Electronics
TX001609,AC00337,96.25,7/27/2023 16:01,Debit,Houston,D000359,27.215.118.94,M040,Online,61,Retired,171,1,7996.7,11/4/2024 8:06,Retail
TX001610,AC00273,1431.33,1/17/2023 17:50,Debit,Charlotte,D000434,13.88.251.53,M075,ATM,30,Doctor,49,1,5567.98,11/4/2024 8:09,Travel
TX001611,AC00056,142.55,5/16/2023 16:45,Debit,Kansas City,D000091,112.56.160.202,M071,Online,67,Doctor,97,1,1262.68,11/4/2024 8:07,Dining
TX001612,AC00259,35.94,5/8/2023 16:22,Credit,Fresno,D000187,149.84.108.18,M050,Branch,23,Student,141,1,1697.28,11/4/2024 8:09,Electronics
TX001613,AC00102,24.86,2/13/2023 16:53,Debit,Jacksonville,D000340,52.50.209.49,M007,Branch,58,Engineer,292,1,2591.65,11/4/2024 8:12,Dining
TX001614,AC00165,103.08,11/14/2023 16:09,Debit,San Francisco,D000687,147.114.91.132,M009,Online,60,Doctor,109,1,12002.16,11/4/2024 8:10,Grocery
TX001615,AC00455,116.27,11/28/2023 18:04,Debit,Portland,D000351,200.164.13.160,M011,Online,57,Engineer,94,1,8726.92,11/4/2024 8:11,Travel
TX001616,AC00030,363.84,10/19/2023 17:41,Debit,Columbus,D000069,26.240.219.199,M048,Online,73,Retired,118,3,5415.64,11/4/2024 8:09,Retail
TX001617,AC00114,34.74,4/28/2023 16:03,Credit,Portland,D000142,161.71.2.223,M075,Online,59,Retired,72,1,3736.57,11/4/2024 8:12,Travel
TX001618,AC00331,64.01,10/30/2023 18:14,Credit,Philadelphia,D000051,150.83.4.238,M061,Branch,19,Student,240,1,1225.69,11/4/2024 8:08,Entertainment
TX001619,AC00305,108.75,10/17/2023 16:09,Debit,Houston,D000081,119.163.214.161,M097,ATM,50,Doctor,23,4,14829.85,11/4/2024 8:10,Grocery
TX001620,AC00015,50.9,4/24/2023 16:14,Credit,Jacksonville,D000549,131.41.45.13,M089,Online,28,Student,150,1,1277.7,11/4/2024 8:06,Grocery
TX001621,AC00270,206.84,9/13/2023 18:47,Debit,Philadelphia,D000129,79.227.202.117,M010,Branch,20,Student,154,1,454.66,11/4/2024 8:10,Electronics
TX001622,AC00063,37.4,8/1/2023 17:54,Debit,Raleigh,D000348,195.226.203.234,M012,ATM,20,Student,84,1,1519.51,11/4/2024 8:12,Healthcare
TX001623,AC00087,154.21,1/2/2023 16:01,Debit,Miami,D000549,190.251.45.32,M083,Online,46,Engineer,75,1,8045.77,11/4/2024 8:10,Travel
TX001624,AC00130,199.37,6/29/2023 17:39,Debit,Chicago,D000413,198.24.183.157,M083,Online,24,Student,79,1,1331.3,11/4/2024 8:08,Travel
TX001625,AC00324,410.49,7/25/2023 16:47,Credit,Atlanta,D000364,70.130.169.235,M071,Branch,25,Student,134,1,1843.57,11/4/2024 8:10,Dining
